#FIELDS:
# 1. Newbase-id
# 2. Newbase-name
4590;MaximumTemperatureF0
4591;MinimumTemperatureF100
4592;MinimumTemperatureF99
4593;MinimumTemperatureF97.5
4594;MinimumTemperatureF95
4595;MinimumTemperatureF87.5
4596;MinimumTemperatureF50
4597;MinimumTemperatureF12.5
4598;MinimumTemperatureF5
4599;MinimumTemperatureF2.5
4600;MinimumTemperatureF1
4601;MinimumTemperatureF0
4602;TemperatureSeaF100
4603;TemperatureSeaF99
4604;TemperatureSeaF97.5
4605;TemperatureSeaF95
4606;TemperatureSeaF87.5
4607;TemperatureSeaF50
4608;TemperatureSeaF12.5
4609;TemperatureSeaF5
4610;TemperatureSeaF2.5
4611;TemperatureSeaF1
4612;TemperatureSeaF0
4613;PressureF100
4614;PressureF99
4615;PressureF97.5
4616;PressureF95
4617;PressureF87.5
4618;PressureF50
4619;PressureF12.5
4620;PressureF5
4621;PressureF2.5
4622;PressureF1
4623;PressureF0
4624;TotalColumnWaterF100
4625;TotalColumnWaterF99
4626;TotalColumnWaterF97.5
4627;TotalColumnWaterF95
4628;TotalColumnWaterF87.5
4629;TotalColumnWaterF50
4630;TotalColumnWaterF12.5
4631;TotalColumnWaterF5
4632;TotalColumnWaterF2.5
4633;TotalColumnWaterF1
4634;TotalColumnWaterF0
4635;SnowAccumulationF100
4636;SnowAccumulationF99
4637;SnowAccumulationF97.5
4638;SnowAccumulationF95
4639;SnowAccumulationF87.5
4640;SnowAccumulationF50
4641;SnowAccumulationF12.5
4642;SnowAccumulationF5
4643;SnowAccumulationF2.5
4644;SnowAccumulationF1
4645;SnowAccumulationF0
4646;GeopHeightF100
4647;GeopHeightF99
4648;GeopHeightF97.5
4649;GeopHeightF95
4650;GeopHeightF87.5
4651;GeopHeightF50
4652;GeopHeightF12.5
4653;GeopHeightF5
4654;GeopHeightF2.5
4655;GeopHeightF1
4656;GeopHeightF0
4657;SpecificHumidityF100
4658;SpecificHumidityF99
4659;SpecificHumidityF97.5
4660;SpecificHumidityF95
4661;SpecificHumidityF87.5
4662;SpecificHumidityF50
4663;SpecificHumidityF12.5
4664;SpecificHumidityF5
4665;SpecificHumidityF2.5
4666;SpecificHumidityF1
4667;SpecificHumidityF0
4668;PressureF90
4669;PressureF75
4670;PressureF25
4671;PressureF10
4720;SoundingLCLPressureSurface
4721;SoundingLFCPressureSurface
4722;SoundingELPressureSurface
4723;SoundingCAPESurface
4724;SoundingCAPE3kmSurface
4725;SoundingCINSurface
4726;SoundingLCLHeightSurface
4727;SoundingLFCHeightSurface
4728;SoundingELHeightSurface
4729;SoundingCAPE1040Surface
4730;SoundingLCLPressure500m
4731;SoundingLFCPressure500m
4732;SoundingELPressure500m
4733;SoundingCAPE500m
4734;SoundingCAPE3km500m
4735;SoundingCIN500m
4736;SoundingLCLHeight500m
4737;SoundingLFCHeight500m
4738;SoundingELHeightS500m
4739;SoundingCAPE1040500m
4740;SoundingLCLPressureMostUnstable
4741;SoundingLFCPressureMostUnstable
4742;SoundingELPressureMostUnstable
4743;SoundingCAPEMostUnstable
4744;SoundingCAPE3kmMostUnstable
4745;SoundingCINMostUnstable
4746;SoundingLCLHeightMostUnstable
4747;SoundingLFCHeightMostUnstable
4748;SoundingELHeightMostUnstable
4749;SoundingCAPE1040MostUnstable
4750;SoundingShowalterIndex
4751;SoundingLiftedIndex
4752;SoundingKIndex
4753;SoundingCrossTotalsIndex
4754;SoundingVerticalTotalsIndex
4755;SoundingTotalTotalsIndex
4770;SoundingBulkShear6km
4771;SoundingBulkShear1km
4772;SoundingStormRelativeHelicity3km
4773;SoundingStormRelativeHelicity1km
4774;SoundingWindSpeed1500m
4775;SoundingThetaE3km
4800;HighVegetationCover
4801;SkinReservoirContent
4802;SoilTemperatureLevel1
4803;SoilTemperatureLevel2
4804;SoilTemperatureLevel3
4805;SoilTemperatureLevel4
4806;VolumetricSoilWaterLayer1
4807;VolumetricSoilWaterLayer2
4808;VolumetricSoilWaterLayer3
4809;VolumetricSoilWaterLayer4
4810;HighVegetationType
4811;LowVegetationType
4820;IcingRate
4821;IceMass
4900;COConcentration
4901;NOConcentration
4902;NO2Concentration
4903;O3Concentration
4904;PM10Concentration
4905;PM25Concentration
4906;SO2Concentration
